,reviews,stars,date,country,verified,corpus,polarity,label,recommendation
2029,LGW-ACF-LGW (Club Europe) On both flights we had very good cabin staff infact the purser was the same on both flights and he was very efficient and very friendly as were both stewardesses. The food was very good too lovely and hot large portions of chicken/beef tasty liked the choices given so we were very happy. The new seat configuration on the Airbus we did not like we were in row 8 then 6 and they were fine but I'd not like to be in the first row right by the door and noticeably colder (stood right by the row queuing for the loo) and there is no bulkhead any more so it's a very small open space between the first row of seats the loo and the galley! I'm only 5 ft 2 tall and very slim build and I found the loo cramped looking around I couldn't see how 1/3 of the passengers would fit in it and I don't mean they were all way overweight it is very small and slanting roof. A tall and big built person would not be happy! I gave inflight entertainment 1 as obviously they don't exist on short haul flights. The seats were far too upright and therefore uncomfortable you could only recline them a bit or otherwise the poor person behind you wouldn't have had any space and I kept sliding forward on mine. The leg rest has gone too so I had nothing to stop me moving forward and the space between rows felt a lot reduced.,2.0,2015-01-28,United Kingdom,False,lgw acf lgw club europe flight good cabin staff infact purser flight efficient friendly stewardess food good lovely hot large portion chicken beef tasty liked choice given happy new seat configuration airbus like row fine like first row right door noticeably colder stood right row queuing loo bulkhead small open space first row seat loo galley ft tall slim build found loo cramped looking around see passenger would fit mean way overweight small slanting roof tall big built person would happy gave inflight entertainment obviously exist short haul flight seat far upright therefore uncomfortable could recline bit otherwise poor person behind space kept sliding forward mine leg rest gone nothing stop moving forward space row felt lot reduced,0.15540159245516386,Positive,Not Recommended
2030,Miami to Heathrow on 23rd January 2015. Very old 747 with old style interior in economy. A real disappointment after a series of long haul flights in the new cabin. This really needs replaced. Anyone who has not flown with BA before would leave with a terrible impression. Seats worn cramped and many falling apart with outdated IFE. Food and drinks service usual good standard though. Please BA get rid of this old interior once and for all. It really lets your airline down and does nothing for the passenger experience.,4.0,2015-01-28,United Kingdom,False,miami heathrow rd january old old style interior economy real disappointment series long haul flight new cabin really need replaced anyone flown ba would leave terrible impression seat worn cramped many falling apart outdated ife food drink service usual good standard though please ba get rid old interior really let airline nothing passenger experience,-0.040259740259740266,Negative,Not Recommended
2031,We travelled BA in Business class LHR to Vegas before Xmas and returned to LHR from San Diego in January. Business Class travel is a rare treat for us and I can't understand why BA persevere with this unique forwards/backwards facing seating layout. To sit for 11 hours face to face with a stranger is awful as is the lack of space created by the curved partition between the seats. The cabin crew were great food was below average and the inflight entertainment system abysmal: poor choice and terrible picture quality. Outbound we were upstairs on a 747 there were two attendants assisting only 16 passengers and they did a good job and kept the two toilets clean. Given these circumstances this flight experience should have been fantastic. However given the negatives detailed above I would classify it as just about average. We returned on a 777 and my negative feelings are sadly the same other than we were stuck on the plane for 40 mins on landing awaiting buses to disembark.,5.0,2015-01-28,United Kingdom,False,travelled ba business class lhr vega xmas returned lhr san diego january business class travel rare treat u understand ba persevere unique forward backwards facing seating layout sit hour face face stranger awful lack space created curved partition seat cabin crew great food average inflight entertainment system abysmal poor choice terrible picture quality outbound upstairs two attendant assisting passenger good job kept two toilet clean given circumstance flight experience fantastic however given negative detailed would classify average returned negative feeling sadly stuck plane min landing awaiting bus disembark,-0.017156862745098034,Negative,Not Recommended
2032,Flew LHR-MIA in WT+. Seats 13E and 13F on 747. It was very comfortable for a day flight and after a light meal I managed to get around 5 hours of sleep. Recline is good and leg room ok for a person of my height 5ft 10in. Food was ok and would have liked to eat my partners sticky toffee pudding because mine went down too well! We were off the plane first at MIA before First and club which was rather nifty. Good experience.,10.0,2015-01-28,United Kingdom,False,flew lhr mia wt seat e f comfortable day flight light meal managed get around hour sleep recline good leg room ok person height ft food ok would liked eat partner sticky toffee pudding mine went well plane first mia first club rather nifty good experience,0.47777777777777775,Positive,Recommended
2033,Return flight from LHR T5 to Washington Dulles (IAD) in Club World. Check in was fine even if the layout of the T5 check-in area isn't the most intuitive. Security was efficient. However the BA lounge was overcrowded and noisy with minimal service and only basic comforts. Outbound flight on the A380. Boarding was rather chaotic due to the gate area being too small for such a large passenger compliment but the flight did push back on-time. The Club World cabin on the upper deck could best be described as grey and functional. It was reasonably clean if not spotless but despite being a relatively new aircraft it did feel slightly shabby already. The Club World seat which was forward facing and on the aisle was comfortable enough. The entertainment screen was rather small and the choice of movies wasn't terribly extensive but everything apart from the in-seat USB power socket was working. The general layout of the cabin was terrible. Not only do window seat and middle row passengers have to step over the legs of aisle seat passengers to get to and from their seats but when the privacy screen between seats is lowered for take-off landing and during meal services you find yourself staring rather disconcertingly close up into your neighbours face. It makes everything feel cramped and cheap. Meals were fine and the crew were polite and efficient. Overall I'd rate the outbound experience as 'Okay' for a business class flight. Return flight experience was far from okay. My flight departing IAD at 10.20 pm was cancelled 6 hours prior to departure due to mechanical issues. Told that there were no Club World seats on the earlier flight out of IAD that night which I could just about make at a push and I would have to fly back in Economy. When I asked about the BA flight from Baltimore (BWI) an hour later I was told that yes there were Club World seats available that evening so I asked to be rebooked onto that flight instead. Arriving at BWI check-in I was informed that unfortunately there actually weren't any Club World seats available and I would have to fly back in World Traveller Plus. The flight from BWI to LHR T5 was on a rather old 767. The cabin interior was dated shabby and cramped with minimal overhead luggage storage. World Traveller Plus seats were cramped and uncomfortable with tiny entertainment screens. In-flight food was bland. The crew were efficient but not terribly friendly. Flight left and arrived on time. As a UK passport holder Immigration at T5 was quick. Baggage reclaim took longer but bags arrived within five minutes of reaching the baggage hall.,3.0,2015-01-28,United Kingdom,False,return flight lhr washington dulles iad club world check fine even layout check area intuitive security efficient however ba lounge overcrowded noisy minimal service basic comfort outbound flight boarding rather chaotic due gate area small large passenger compliment flight push back time club world cabin upper deck could best described grey functional reasonably clean spotless despite relatively new aircraft feel slightly shabby already club world seat forward facing aisle comfortable enough entertainment screen rather small choice movie terribly extensive everything apart seat usb power socket working general layout cabin terrible window seat middle row passenger step leg aisle seat passenger get seat privacy screen seat lowered take landing meal service find staring rather disconcertingly close neighbour face make everything feel cramped cheap meal fine crew polite efficient overall rate outbound experience okay business class flight return flight experience far okay flight departing iad pm cancelled hour prior departure due mechanical issue told club world seat earlier flight iad night could make push would fly back economy asked ba flight baltimore bwi hour later told yes club world seat available evening asked rebooked onto flight instead arriving bwi check informed unfortunately actually club world seat available would fly back world traveller plus flight bwi lhr rather old cabin interior dated shabby cramped minimal overhead luggage storage world traveller plus seat cramped uncomfortable tiny entertainment screen flight food bland crew efficient terribly friendly flight left arrived time uk passport holder immigration quick baggage reclaim took longer bag arrived within five minute reaching baggage hall,0.10834776334776333,Positive,Not Recommended
2034,"Flew MIA-LHR in First. Seats 5a and 5k. This was my first time in BA first and I was really impressed. From the moment my boyfriend and I walked up to check in to the moment we left the plane we were very well looked after. The food was nice and particularly enjoyed the ""buddy dining"". My gooseberry crumble went down well. I got around 2 hours sleep as the jet stream and storm that was hitting the North Eastern U.S made our flight very bumpy but also super fast. Flying time being little over 7 hours 20 mins. I must mention the cabin crew who were very helpful and professional. We bought the seats in the sale and it was money well spent.",1.0,2015-01-28,United Kingdom,False,flew mia lhr first seat k first time ba first really impressed moment boyfriend walked check moment left plane well looked food nice particularly enjoyed buddy dining gooseberry crumble went well got around hour sleep jet stream storm hitting north eastern u made flight bumpy also super fast flying time little hour min must mention cabin crew helpful professional bought seat sale money well spent,0.2663194444444445,Positive,Not Recommended
2035,Los Angeles (LAX) to London (LHR) in Club World. January 2015. Have not flown out of the Tom Bradley International Terminal at LAX for years but it's now much improved. Check in and bag drop a breeze as was security and in the oneworld lounge in minutes. Good choice of food and drinks and plenty of space. Short-ish walk to the gate good welcome on board and drinks served quickly. Couldn't fault any aspect of the experience and we took off and landed on time and managed a good five hours sleep out of the ten hours duration. Love the Arrivals Lounge at LHR. A civilising shower and 2nd breakfast sets you up for the day.,2.0,2015-01-26,United Kingdom,False,los angeles lax london lhr club world january flown tom bradley international terminal lax year much improved check bag drop breeze security oneworld lounge minute good choice food drink plenty space short ish walk gate good welcome board drink served quickly fault aspect experience took landed time managed good five hour sleep ten hour duration love arrival lounge lhr civilising shower nd breakfast set day,0.39333333333333337,Positive,Not Recommended
2036,"Took a return trip to Dublin over Christmas and found BA to be extremely disappointing. My principal complaint is the dirt - the seats and floor area looked as if they had not been cleaned for many flights. Also at 5'8"" I am not that tall but still found the seats cramped and uncomfortable.",5.0,2015-01-26,United Kingdom,False,ook return trip dublin christmas found ba extremely disappointing principal complaint dirt seat floor area looked cleaned many flight also tall still found seat cramped uncomfortable,-0.22499999999999998,Negative,Not Recommended
2037,Travelled Business A380 LHR-HK and returned on 777 BKK-LHR. Found T5 lounge great as usual seats were fine slept ok in the cabin. Food onboard was tasty and cabin crew professional but friendly. Wash bag was poor for Business but hey it's not a deal braker. IFE was ok touchscreen on both flights.,4.0,2015-01-26,United Kingdom,False,avelled business lhr hk returned bkk lhr found lounge great usual seat fine slept ok cabin food onboard tasty cabin crew professional friendly wash bag poor business hey deal braker ife ok touchscreen flight,0.25520833333333337,Positive,Not Recommended
2038,My wife and I flew to Barbados late November I had pre booked seats online to and fro but on both occasions the seats were already occupied when we boarded the flight attendants attitude towards this matter on the return journey was at best rude unhelpful and indifferent. Asking for a drink was a complete siege after 2 hours into the flight they claim that they had run out of galley drink supplies. On our return trying to obtain a refund for the pre booked seats proved difficult. Overall B.A. has got to rank as one of the worst airlines to travel with staff with generally poor and indifferent attitudes penny pinching which is bordering on mean and poor legroom. Sad to say this B.A but Emirates and other airlines put our national airline to absolute shame.,10.0,2015-01-26,United Kingdom,False,wife flew barbados late november pre booked seat online fro occasion seat already occupied boarded flight attendant attitude towards matter return journey best rude unhelpful indifferent asking drink complete siege hour flight claim run galley drink supply return trying obtain refund pre booked seat proved difficult overall b got rank one worst airline travel staff generally poor indifferent attitude penny pinching bordering mean poor legroom sad say b emirate airline put national airline absolute shame,-0.2151785714285714,Negative,Recommended
2039,Flew BKK-LHR was fearing the worst having read the reviews on here regarding the aisle seats where people have to step over you to get out. Relieved to say this didn't cause me any problems and I wasn't disturbed. Found the seat to be comfortable in both the upright and flat bed positions. Service from the cabin crew was adequately good. Food average. Entertainment system average.,9.0,2015-01-23,United Kingdom,False,flew bkk lhr fearing worst read review regarding aisle seat people step get relieved say cause problem disturbed found seat comfortable upright flat bed position service cabin crew adequately good food average entertainment system average,-0.037500000000000006,Negative,Recommended
2040,London Gatwick to Mauritius 27th December return 7th January. 777 Aircraft economy class. I never travel economy class so it was a bit of an eye opener particularly on a 12 hour flight. The seats are far too close together and quite uncomfortable. In the middle seat the drop down tray was broken. When the passenger in front put his seat back I couldn't use the tray and when I asked the stewardess to ask him to put it forward a bit she just shrugged and said nothing. Poor unfriendly service and absolute rubbish food. BA are miles behind the Far and Middle East airlines and still charging more. I have no idea why people use them.,2.0,2015-01-23,United Kingdom,False,london gatwick mauritius th december return th january aircraft economy class never travel economy class bit eye opener particularly hour flight seat far close together quite uncomfortable middle seat drop tray broken passenger front put seat back use tray asked stewardess ask put forward bit shrugged said nothing poor unfriendly service absolute rubbish food ba mile behind far middle east airline still charging idea people use,-0.10303030303030303,Negative,Not Recommended
2041,Bangkok to London Heathrow. 8 Sep 2014. On this flight British Airways stinted on everything. I don't mind a frugal airline as long as the fare is cheap. British Airways is not cheap. As soon as we were in the air the temperature plummeted. Everyone had their airline blankets over them. There were not enough stewards/stewardesses. Forty minutes before the welcome on board drink - and no small snack not even a small packet of nuts. Seatback TV did not work in the section I was on and the man next to me had to move to another seat. The seatbacks should be checked before the flight. However eventually they did work. A small number of films TV shows I have never heard of and no games option. First meal very frugal second meal no salad and no bread roll. And creamers! Even for tea! Whatever the quality of the meal serving creamers cancels out any pretence of quality. Snacks we had to wait and when they were available there was a limited amount. British Airways even ran out of beer! BA hasa system of paying to book a certain seat they don't miss a trick! I resent having to pay to book a certain seat. The flight was expensive but it had a good time slot and no stopover. Never again.,1.0,2015-01-23,United Kingdom,False,bangkok london heathrow sep flight british airway stinted everything mind frugal airline long fare cheap british airway cheap soon air temperature plummeted everyone airline blanket enough steward stewardess forty minute welcome board drink small snack even small packet nut seatback tv work section man next move another seat seatbacks checked flight however eventually work small number film tv show never heard game option first meal frugal second meal salad bread roll creamer even tea whatever quality meal serving creamer cancel pretence quality snack wait available limited amount british airway even ran beer ba hasa system paying book certain seat miss trick resent pay book certain seat flight expensive good time slot stopover never,0.07653061224489795,Positive,Not Recommended
2042,I returned from JFK last Friday morning reasonable flight although delayed for an hour and a half. Main meal was okay but the breakfast was appalling a stale croissant with some jam. I paid good money for this flight. Really disappointed quality is slipping away.,9.0,2015-01-23,United Kingdom,False,returned jfk last friday morning reasonable flight although delayed hour half main meal okay breakfast appalling stale croissant jam paid good money flight really disappointed quality slipping away,-0.030000000000000006,Negative,Recommended
2043,CPT-JNB-LHR. Excellent SLOW lounge at CPT with outstanding food and 'loos with a view'. Reasonable flight to JNB although 737 pretty tatty. BA Galleries lounge at JNB not a patch on SLOW lounge. 2/2 layout on 747 upper deck felt superior to 2/3/2 on A380 outward flight particularly as less than 50% full. FAs pleasant and food service managed well. Food better than usual. IFE not as good as Emirates and screen inferior to Club World on A380. Flat- bed seats okay although narrow and hard.,3.0,2015-01-21,United Kingdom,False,cpt jnb lhr excellent slow lounge cpt outstanding food loo view reasonable flight jnb although pretty tatty ba gallery lounge jnb patch slow lounge layout upper deck felt superior outward flight particularly le full fa pleasant food service managed well food better usual ife good emirate screen inferior club world flat bed seat okay although narrow hard,0.23921568627450973,Positive,Not Recommended
2044,Delhi to London in seat 2A 747 aircraft. Very little difference between First and Business in comfort terms and the food was disgusting. Poor choice of entertainment. Only good thing I can remember was a nice white Burgundy but it was probably served in economy too. Will stick to business class in future for the airport fast tracking and lounges.,6.0,2015-01-21,United Kingdom,False,delhi london seat aircraft little difference first business comfort term food disgusting poor choice entertainment good thing remember nice white burgundy probably served economy stick business class future airport fast tracking lounge,0.01805555555555556,Positive,Neutral
2045,Flying from LGW to MCO on a 772. Compared to last year the cabin was clean. Wide variety of food and beverages. Quality was good. BA is far behind a lot of airlines in business class. The seat is small if you are over 6 feet tall. Staff ok. They don't go out of their way. It seems that they are just doing their job. You don't see them between meals. They need to step up their game. I don't think BA is a 4 star airline. I would only recommend because of direct flight.,4.0,2015-01-21,United Kingdom,False,flying lgw mco compared last year cabin clean wide variety food beverage quality good ba far behind lot airline business class seat small foot tall staff ok go way seems job see meal need step game think ba star airline would recommend direct flight,0.06166666666666666,Positive,Not Recommended
2046,Flew Miami to Heathrow it was a nightmare the attendant watched me struggle with 2 small cabin cases and did not offer to help and another passenger had to put them in the hold for me while the attendant stood there and watched. It was very clear that he could not be bothered. When the meals were being served he said to myself and my husband (do you want anything as if he was doing us a favour) we asked for nothing the whole of the trip. When arriving in Heathrow yet again he stood and watched me struggling to get the cases down as my husband only has one arm and could not help me. I have travelled many times with BA and always found the staff very attentive but sadly not on this occasion.,8.0,2015-01-19,United Kingdom,False,flew miami heathrow nightmare attendant watched struggle small cabin case offer help another passenger put hold attendant stood watched clear could bothered meal served said husband want anything u favour asked nothing whole trip arriving heathrow yet stood watched struggling get case husband one arm could help travelled many time ba always found staff attentive sadly occasion,0.10625000000000001,Neutral,Recommended
2047,Return trip (LHR to JFK) in Business class. Excellent trip. We were celebrating my wife's birthday on the way out and the staff were outstanding. Professional attentive but also able to have a laugh with customers. The food was excellent and the wine selection very good as well. Lounge at Heathrow was also very good (T5 is a pleasure to use). Return (overnight) flight also very good - efficient staff and seats comfortable enough to get some sleep.,6.0,2015-01-19,United Kingdom,False,return trip lhr jfk business class excellent trip celebrating wife birthday way staff outstanding professional attentive also able laugh customer food excellent wine selection good well lounge heathrow also good pleasure use return overnight flight also good efficient staff seat comfortable enough get sleep,0.525,Positive,Neutral
2048,"My wife and I travelled from Manchester to Las Vegas via Heathrow. The flight from Manchester was delayed and then on arrival at LHR the boarding passes which were fine at MAN were no good at LHR. We had to queue for over 2 hours to get more printed. Others with the same problem missed their main flights! The staff at LHR are rude jobsworth who take great pleasure in causing the maximum discomfort. The 747 seats on the LHR to LV flights were terrible like small deck chairs. Any leg/knee movement from the person behind was felt even with the pillow between me and the seat back. Compared with US Air the seats are much smaller and far more basic. Seating totally unsuitable for long haul flights. The entire cabin is extremely cramped the aisles are so narrow that anyone who is not slim tends to bang into your seat every time they pass. BA brought a whole new meaning to ""cattle class"" The cabin staff were efficient and professional the food was fine. I am not a large person certainly not overweight but I was badly cramped. I would never choose BA for a long haul flight again. We travel from Manchester to Las Vegas 2 or 3 times a year. BA is by far the worst carrier we have flown with especially when you add in the extra costs for seat selection etc. Very Poor!",10.0,2015-01-19,United Kingdom,False,wife travelled manchester la vega via heathrow flight manchester delayed arrival lhr boarding pass fine man good lhr queue hour get printed others problem missed main flight staff lhr rude jobsworth take great pleasure causing maximum discomfort seat lhr lv flight terrible like small deck chair leg knee movement person behind felt even pillow seat back compared u air seat much smaller far basic seating totally unsuitable long haul flight entire cabin extremely cramped aisle narrow anyone slim tends bang seat every time pas ba brought whole new meaning cattle class cabin staff efficient professional food fine large person certainly overweight badly cramped would never choose ba long haul flight travel manchester la vega time year ba far worst carrier flown especially add extra cost seat selection etc poor,-0.030335497835497827,Negative,Recommended
2049,"LGW-CUN Club World seat 4A. To be honest I wasn't looking forward to this flight as it was one of BA's so called ""Leisure Flights"". However I was pleasantly surprised at the high level of service quality of food and wine and friendliness of the crew. Seat 4A is recommended as you don't have to step over anyone to access the aisle. I was first on the plane and first off it just a pity my bags were not the first to arrive.",10.0,2015-01-19,United Kingdom,False,lgw cun club world seat honest looking forward flight one ba called leisure flight however pleasantly surprised high level service quality food wine friendliness crew seat recommended step anyone access aisle first plane first pity bag first arrive,0.2157142857142857,Positive,Recommended
2050,"I have not travelled with BA for almost 7 years as a result of moving to Asia and using carriers like AF/SQ/Emirates. I flew Premium from LHR to MIA on a 747 and horrified to see that the Premium product has not changed in the last 10 years. BA have quite an ageing fleet now when compared to most European and Asian carriers and it really shows. The entertainment screen was absolutely tiny and the charging point is still that ridiculous adapter for which you have to pay an arm and a leg so pleased I found mine from 7 years back! BA must go and have a look at the AF premium product for a wake up call. The food was okay nothing to rave about and perfectly satisfactory service onboard seems friendly and efficient however the state of the uniforms of some of the staff was shocking not sure if its a case of poor quality material or lack of attention to appearances. I do remember the strap line ""BA the worlds favourite airline"" but sadly they have slipped quite a long way back.",7.0,2015-01-19,United Kingdom,False,travelled ba almost year result moving asia using carrier like af sq emirate flew premium lhr mia horrified see premium product changed last year ba quite ageing fleet compared european asian carrier really show entertainment screen absolutely tiny charging point still ridiculous adapter pay arm leg pleased found mine year back ba must go look af premium product wake call food okay nothing rave perfectly satisfactory service onboard seems friendly efficient however state uniform staff shocking sure case poor quality material lack attention appearance remember strap line ba world favourite airline sadly slipped quite long way back,0.04656862745098039,Negative,Recommended
2051,Cairo-LHR-SFO-LHR: Overall BA are suffering from a fleet which desperately needs replacing. The 747 to SFO must have been 20 odd years old and looked it. Ancient IFE with tiny screen virtually inaudible sound and minuscule choice. Seats were ok actually moderately comfortable for economy staff better than they used to be. The flight from Cairo on a much newer Airbus A320 in a long haul configuration was much better. Big IFE screen lots of movie choice comfortable seat charming cabin crew shows what could be with a newer fleet. As a Brit this itinerary was a rare chance to see what transferring through LHR is like well I just made my connection but why oh why have they designed such a massive T5 only to put a bottle neck of 5 or ten transfer desks for the tens of thousands changing planes every few hours? That transfer hall should be massive and full of staff rather than anxious travellers fretting about missing their connection. If I were BA I would sort that or else keep losing transfers to Schiphol or CDG. Overall I get the impression BA is living off the captive market London provides- hundreds of thousands of very rich people wanting long haul direct flying for which there is no competition. If there is ever global de-regulation BA's long haul business will go the way of short haul with Emirates playing easyJet's role this time.,9.0,2015-01-19,United Kingdom,False,cairo lhr sfo lhr overall ba suffering fleet desperately need replacing sfo must odd year old looked ancient ife tiny screen virtually inaudible sound minuscule choice seat ok actually moderately comfortable economy staff better used flight cairo much newer airbus long haul configuration much better big ife screen lot movie choice comfortable seat charming cabin crew show could newer fleet brit itinerary rare chance see transferring lhr like well made connection oh designed massive put bottle neck ten transfer desk ten thousand changing plane every hour transfer hall massive full staff rather anxious traveller fretting missing connection ba would sort else keep losing transfer schiphol cdg overall get impression ba living captive market london provides hundred thousand rich people wanting long haul direct flying competition ever global de regulation ba long haul business go way short haul emirate playing easyjet role time,0.11801075268817204,Positive,Recommended
2052,Heathrow to Newark on 787 aircraft. Plane clean and tidy excellent in flight entertainment good food and drink served by friendly staff. Overall excellent value for money. The Galleries Lounge at terminal 5B is an excellent space quiet for the time of day with plentiful food and drink.,5.0,2015-01-19,United Kingdom,False,heathrow newark aircraft plane clean tidy excellent flight entertainment good food drink served friendly staff overall excellent value money gallery lounge terminal b excellent space quiet time day plentiful food drink,0.5601851851851852,Positive,Not Recommended
2053,LGW-MLA. For some crazy reason I still fly British Airways and pay for Club Europe. Following this trip I have come to my senses. Apart from a Berlin trip already paid for in May they can say goodbye to my business travel. This was an Airbus 320 previously owned by BMI. It was not difficult to work that out as it was still showing the BMI banner inside. The plane was never used for business. All the seats were a miserable 30 inch pitch. There was not even a curtain dividing club and economy. Just how BA think they are going to get away with this type of robbery for much longer I don't know. Unless there is an alternative carrier offering proper club facilities then its low cost airlines for me around Europe.,7.0,2015-01-19,United Kingdom,False,lgw mla crazy reason still fly british airway pay club europe following trip come sens apart berlin trip already paid may say goodbye business travel airbus previously owned bmi difficult work still showing bmi banner inside plane never used business seat miserable inch pitch even curtain dividing club economy ba think going get away type robbery much longer know unless alternative carrier offering proper club facility low cost airline around europe,-0.12666666666666665,Negative,Recommended
2054,LHR-HKG-LHR in First. A brief trip to celebrate New Year in Honkers. Pleasant First class check in average Fast Track and warm welcome in the Concorde Room. Escorted to a table for 3. Excellent meal and service. My salmon tartare was nice enough and the Lamb was very tender rounded off by a sticky toffee and date pudding which was good but next time more clotted cream please. I enjoyed a couple of glasses of champagne and a nice pinot noir. Boarded at C64 escorted to my seat after a very warm personal welcome. Champagne slippers pj's and an amenity kit proffered. Crew seem excellent. They will also bring us home on New Year's day. After take off drinks (bloody mary for me) and an amuse-bouche. My friends indulged in a full meal but I just had the Cauliflower Soup which was very tasty. My friend's Profiteroles looked yummy. The crew were very attentive to us all. After being taken on a tour of the 777 by Kim I slept for 4 hours or so before indulging in a full English. Got changed before landing. An excellent flight with an excellent crew. Coming home. After a pleasant supper in the Qantas lounge we were escorted to the front of the queue and welcomed on board by our now familiar crew. Champagne settled us down and after take off my dinner was predicated with an amuse-bouche of beef carpaccio prawn and balik salmon with olive oil caviar followed by lamb washed down with a rather nice Medoc with a cheese plate conclusion. After a good night's sleep I woke to a cup of English Breakfast tea and orange juice whilst my friends had the full works. Quick disembarkation. BA at its best.,8.0,2015-01-19,United Kingdom,False,lhr hkg lhr first brief trip celebrate new year honker pleasant first class check average fast track warm welcome concorde room escorted table excellent meal service salmon tartare nice enough lamb tender rounded sticky toffee date pudding good next time clotted cream please enjoyed couple glass champagne nice pinot noir boarded c escorted seat warm personal welcome champagne slipper pj amenity kit proffered crew seem excellent also bring u home new year day take drink bloody mary amuse bouche friend indulged full meal cauliflower soup tasty friend profiterole looked yummy crew attentive u taken tour kim slept hour indulging full english got changed landing excellent flight excellent crew coming home pleasant supper qantas lounge escorted front queue welcomed board familiar crew champagne settled u take dinner predicated amuse bouche beef carpaccio prawn balik salmon olive oil caviar followed lamb washed rather nice medoc cheese plate conclusion good night sleep woke cup english breakfast tea orange juice whilst friend full work quick disembarkation ba best,0.42077020202020193,Positive,Recommended
2055,Recently completed a round-trip LGW-Barcelona. Flying out I was in economy a bit tight but service was very friendly. Only complaint would be that drinks took a long time to be served in fact by the time they reached the back it was well past an hour into the flight and long after the sandwiches had been handed out. A second drinks or coffee/tea service would have been appreciated. Flew Club Europe on inbound (Jan 7 13.40 flight) and although I'm not a seasoned business-class traveller I thought it was impeccable for the modest premium paid. 737 had the old layout so no complaints about seat comfort not sure if I'd say the same with the newer seating arrangement from what I've read on this forum. Crew member serving the club cabin could not have been better - everything was served with the most gracious of smiles and the mood in the cabin was relaxed but convivial. Food and drinks very good and appropriate for time of day and length of flight. Miro Lounge in Barcelona top-notch. Will definitely try to book Club in the future.,2.0,2015-01-19,United Kingdom,False,recently completed round trip lgw barcelona flying economy bit tight service friendly complaint would drink took long time served fact time reached back well past hour flight long sandwich handed second drink coffee tea service would appreciated flew club europe inbound jan flight although seasoned business class traveller thought impeccable modest premium paid old layout complaint seat comfort sure say newer seating arrangement read forum crew member serving club cabin could better everything served gracious smile mood cabin relaxed convivial food drink good appropriate time day length flight miro lounge barcelona top notch definitely try book club future,0.14360119047619047,Positive,Not Recommended
2056,We flew from Gatwick to Jamaica in November. Check in was easy and very quick and we were soon in the lounge. The lounge as usual was comfortable but with a very poor selection of food. As we were there around 09.15 I had hoped to have a hot breakfast but in the end the only hot dish available was porridge which I didn't fancy so we settled for tea and cakes. The departure gate was not the biggest and as a result it all got a bit messy with the staff trying coral the CW passengers in to a separate area to board first. On board most things were OK and the staff are very efficient and helped to make the experience a good one. The return from Kingston was pretty much the same although the check in was slower. However this was compensated by an excellent lounge (Club Kingston) that served nice hot and cold snacks and then escorted you to the departure area. As usual the crew turned the lights down as soon as dinner was cleared away but I did manage to read for a while and then sleep for 3 to 4 hours. Overall quite good and based on this experience I would recommend this product.,7.0,2015-01-19,United Kingdom,False,flew gatwick jamaica november check easy quick soon lounge lounge usual comfortable poor selection food around hoped hot breakfast end hot dish available porridge fancy settled tea cake departure gate biggest result got bit messy staff trying coral cw passenger separate area board first board thing ok staff efficient helped make experience good one return kingston pretty much although check slower however compensated excellent lounge club kingston served nice hot cold snack escorted departure area usual crew turned light soon dinner cleared away manage read sleep hour overall quite good based experience would recommend product,0.23712121212121218,Positive,Recommended
2057,"LHR to HKG in Club - 777-300ER. Lovely newish plane and very attentive staff with smiles. Seat was rear facing and perfectly fine as a bed but seems to have got a little narrower. Window seat 13A and was expecting some sort of decent storage space but only a tiny little sliding drawer meaning I had to put everything above in the locker and bother the person in 13B. Food and drink was very good as was inflight entertainment. Decent sleep in a comfortable cabin - only real niggle was the 8 abreast cabin which seems inferior to Cathay / Virgin ""herringbone"" design.",8.0,2015-01-19,United Kingdom,False,lhr hkg club er lovely newish plane attentive staff smile seat rear facing perfectly fine bed seems got little narrower window seat expecting sort decent storage space tiny little sliding drawer meaning put everything locker bother person b food drink good inflight entertainment decent sleep comfortable cabin real niggle abreast cabin seems inferior cathay virgin herringbone design,0.23958333333333334,Positive,Recommended
